ID,Title,Short Description,Contributors,Mentors,Organization,GSoC Archive Link,Reflection Link,Challenges,Learn,Details,Pull Links,Issue Links
17, Gazebo documentation index ,"The Gazebo project has a vast set of learning resources in the form of a documentation section, Gazebo tutorials, the QA website, ROS answers and...", Mukul Khanna , Mentor  Jose Luis Rivero , Organization  Open Source Robotics Foundation ,/archive/2019/projects/6054863815835648,https://github.com/osrf/gazebo-doc-index,No,Yes,"The Gazebo project has a vast set of learning resources in the form of a documentation section, Gazebo tutorials, the QA website, ROS answers and other blogs that developers can refer to for any assistance. All of this information is distributed across the internet with some links joining each other. The aim of this project is to bring all the learning material under one webpage in the form of a documentation index that contains links to the content where the respective information is hosted. Almost all relevant information in such documentation indexes is just a page quick-search away.  Such a platform can act as a one-stop place to get all pertinent information about Gazebo. A roadmap has been provided towards the end of the proposal to share information about how the project can be approached and developed in a planned fashion.",['https://github.com/osrf/gazebo-doc-index/pull/64'],[]
18, Maxima to Python Translator ,"Maxima is a computer algebra system, which has been growing for the past 40 years.  However,  given the growing use of Python in Neuroscience, under...", Lakshya A Agrawal , Mentor  Dimiter Prodanov , Organization  INCF ,/archive/2019/projects/6054875543109632,https://gist.github.com/LakshyAAAgrawal/33eee2d33c4788764087eef1fa67269e,No,Yes,"Maxima is a computer algebra system, which has been growing for the past 40 years.  However,  given the growing use of Python in Neuroscience, under the need of a common platform for scientific computation and numerical capabilities, I propose:

To work on making a Maxima-to-Python translator, which will be entirely accessible from a running Maxima instance. It will be a loadable Maxima add-on.
To write tests for the translator, to ensure it is not buggy and is usable.
To document the code for both - the end user, and developer.",[],[]
19, DICOM Support ,The project aims to program a demuxer in the libavformat and a parser and decoder in the libavcodec library. As DICOM files contain lots of metadata..., Shivam Goyal ," Mentor  Carl Eugen Hoyos, Thilo Borgmann ", Organization  FFmpeg ,/archive/2019/projects/6056126536220672,https://shivamgoyal15.github.io/dicom_gsoc/,No,Yes,"The project aims to program a demuxer in the libavformat and a parser and decoder in the libavcodec library. As DICOM files contain lots of metadata about the medical procedure done, the demuxer should be able to correctly identify and
separate the data in the required number of streams. The DICOM decoder should decode the compressed pixel data and can extract a frame ( or multiple frames, depending on the stream ) from it.",[],[]
20, DNG Raw Image Format Support ,"Digital Negative (DNG) image format decoding support for the FFmpeg project.
DNG is an open lossless/raw image format meant to standardize and...", Nick Renieris , Mentor  Paul B Mahol , Organization  FFmpeg ,/archive/2019/projects/6056224766820352,https://velocityra.github.io/gsoc-2019,No,No,"Digital Negative (DNG) image format decoding support for the FFmpeg project.
DNG is an open lossless/raw image format meant to standardize and replace proprietary, custom camera-specific RAW formats.",[],[]
21, TEI Export for the CDLI Corpus ,I am writing an export tool for the CDLI dataset so it can be used with the Scaife viewer. The tool will need to convert the native AFT markup used..., rillian , Mentor  Willis Monroe , Organization  Cuneiform Digital Library Initiative (CDLI) ,/archive/2019/projects/6056318652121088,https://github.com/rillian/2019-gsoc/blob/ed65a8e/README.md,No,No,"I am writing an export tool for the CDLI dataset so it can be used with the Scaife viewer. The tool will need to convert the native AFT markup used by CDLI to the Text Encoding Initiative (TEI) XML schema used by Perseus, and generate corresponding Canonical Text Services annotations for each source.
This will improve the accessibility of the CDLI corpus by making it available to the larger community of tools developed for TEI analysis and provide a newer, more powerful, option for accessing the CDLI corpus online.","['https://github.com/Capitains/MyCapytain/pull/192', 'https://github.com/Capitains/flask-capitains-nemo/pull/125', 'https://github.com/Capitains/HookTest/pull/146', 'https://github.com/Capitains/HookTest/pull/144', 'https://github.com/Capitains/HookTest/pull/143', 'https://github.com/oracc/pyoracc/pull/85', 'https://github.com/oracc/pyoracc/pull/84', 'https://github.com/oracc/pyoracc/pull/81', 'https://github.com/oracc/pyoracc/pull/80', 'https://github.com/oracc/pyoracc/pull/79', 'https://github.com/oracc/pyoracc/pull/77', 'https://github.com/oracc/pyoracc/pull/76', 'https://github.com/cdli-gh/pyoracc/pull/42', 'https://github.com/cdli-gh/pyoracc/pull/41', 'https://github.com/pallets/jinja/pull/1030', 'https://github.com/pytest-dev/pytest/pull/5416', 'https://github.com/scaife-viewer/readhomer/pull/30', 'https://github.com/scaife-viewer/readhomer/pull/31', 'https://github.com/scaife-viewer/readhomer/pull/33', 'https://github.com/scaife-viewer/scaife-basic/pull/6', 'https://github.com/scaife-viewer/scaife-basic/pull/5', 'https://github.com/vim/vim/pull/4619']","['https://github.com/Capitains/Nautilus/issues/85', 'https://github.com/Capitains/HookTest/issues/145', 'https://github.com/scaife-viewer/scaife-viewer/issues/370', 'https://github.com/scaife-viewer/readhomer/issues/34', 'https://github.com/oracc/pyoracc/issues/78', 'https://github.com/oracc/pyoracc/issues/82', 'https://github.com/oracc/pyoracc/issues/83', 'https://github.com/cdli-gh/data/issues?q=is:issue+label:%22atf+syntax%22']"
22, Improve Debun tool collected information ,"The syslog-ng-debun tool collects and saves information about syslog-ng OSE installation, making troubleshooting easier, especially if anyone is...", Mehul Prajapati , Mentor  kokan , Organization  syslog-ng ,/archive/2019/projects/6057215176212480,https://github.com/mehul-m-prajapati/gsoc-debun-tool,No,Yes,"The syslog-ng-debun tool collects and saves information about syslog-ng OSE installation, making troubleshooting easier, especially if anyone is concerned about syslog-ng OSE related issues. The goal of this project is to improve the current debun tool by adding new features and developing tests.","['https://github.com/balabit/syslog-ng/pull/2752', 'https://github.com/balabit/syslog-ng/pull/2782', 'https://github.com/balabit/syslog-ng/pull/2797', 'https://github.com/balabit/syslog-ng/pull/2840', 'https://github.com/balabit/syslog-ng/pull/2797']",[]
23, Add new features on React Native client ,"Our React native implementation is relatively newer than its native counterparts hence lacks many of the important features and is more buggy.
The...", Pranav Pandey ," Mentor  Guilherme Gazzo, Diego Mello ", Organization  Rocket.Chat ,/archive/2019/projects/6062335314100224,https://medium.com/@pranavpandey1998official/gsoc-2019-rocket-chat-1928694843fc?sk=a5f9eabff3c0b167f460ba3e5dc7ac5a,No,No,"Our React native implementation is relatively newer than its native counterparts hence lacks many of the important features and is more buggy.
The aim here is to implement some of the important features that the application lacks, and also side by side replacing some legacy libraries with a new one to increase performance as well as user experience and last but not least resolving discovered as well as undiscovered bugs.
I think the most important feature that app lacks is the ability to fully share files. It can right now download and view already shared files but there no way to upload a new one.
Second, an important feature that really makes Rocket Chat standout from others are slash commands, It allows the user to do trivial actions, like invite a user or archive a channel in fewer tabs 
Third, add in app notification so user can be notified even when he is using app
And last but not least I will be redesigning the settings panel of app and adding new options to it like Licence and contact us",[],[]
24, Adding Privilege escalation functionality to the monkey ,New non-destructive privilege escalation exploits likerunc container escape (CVE-2019-5736) and Dirty sock  (CVE-2019-7304) and Dirty cow  ..., Dhayalan Balakrishnan ," Mentor  Daniel Goldberg, Ofri Ziv ", Organization  The Honeynet Project ,/archive/2019/projects/6062555213070336,https://gist.github.com/Dhayalanb/27c1586ebe971f5658bd331f85b53d58,No,Yes,New non-destructive privilege escalation exploits likerunc container escape (CVE-2019-5736) and Dirty sock  (CVE-2019-7304) and Dirty cow   (CVE-2016-5195) will be added to Infection Monkey . Functionality to do privilege escalation and a basic post exploit recon will be added if I manage to implement those in time.,"['https://github.com/guardicore/monkey/pull/278', 'https://github.com/guardicore/monkey/pull/277', 'https://github.com/guardicore/monkey/pull/275', 'https://github.com/guardicore/monkey/pull/403']",[]
25, Improvements to Visual Scripting System ,Visual Scripting Language is a part of Godot Engine that is fairly underdeveloped. But it still is a really powerful system which just needs to be..., minraws ," Mentor  iFire, Anish Bhobe ", Organization  Godot Engine ,/archive/2019/projects/6065782478340096,https://gist.github.com/swarnimarun/23e727914afa511b33fcf1c3d44522e2,No,Yes,"Visual Scripting Language is a part of Godot Engine that is fairly underdeveloped. But it still is a really powerful system which just needs to be properly improved for it to reach maturity.
The idea is to add UI and UX changes to Visual Script Language that make it much less intimidating and allows for a much friendlier interface and has a Simplified API rather than being a GDScript with Nodes kind of a setup.
Some ideas for improvement would be unifying the scripting graph, improve node quality and UI/UX changes to support the new features. Further, plans would be to ensure less breaking issues/bugs, and improving overall usability.
An extended goal would be to work on the Group Nodes(VisualScript based CustomNodes) to allow for increased and simplified modularity.","['https://github.com/godotengine/godot/pull/29681', 'https://github.com/godotengine/godot/pull/30852', 'https://github.com/godotengine/godot/pull/31044', 'https://github.com/godotengine/godot/pull/31572', 'https://github.com/godotengine/godot/pull/29681']",[]
26, Validation of spatial systems biology models in Java ,The spatial extension for SBML provides support for describing processes that involve a spatial component. This project seeks to implement validation..., Bhavye Jain ," Mentor  Thomas Hamm, Nicolas Rodriguez ", Organization  National Resource for Network Biology (NRNB) ,/archive/2019/projects/6066046165843968,https://gsoc19-spatial.blogspot.com/2019/08/project-report-gsoc-2019.html,No,No,"The spatial extension for SBML provides support for describing processes that involve a spatial component. This project seeks to implement validation functions for the spatial modelling package for SBML, thereby updating the extension to the latest specification. These functions will be used by the SBML offline validator to validate any models that contain a spatial component.","['https://github.com/sbmlteam/jsbml/pulls?q=is%3Apr+author%3Abhavyejain+is%3Aclosed', 'https://github.com/sbmlteam/jsbml/pulls/bhavyejain']",[]
27, Convert UI to Bootstrap 4 ,"Currently, the frontend of PMA is inconsistent and full of small issues. Its high time we switch from custom-written stylesheets to some more...", Nupur Agrawal , Mentor  Maurício Meneghini Fauth , Organization  phpMyAdmin ,/archive/2019/projects/6066472223244288,https://pmagsocproject.wordpress.com/2019/08/25/gsoc-2019-final-work-summary/,No,Yes,"Currently, the frontend of PMA is inconsistent and full of small issues. Its high time we switch from custom-written stylesheets to some more dependable and regularly updated framework. So this project aims to refactor the UI using Bootstrap 4.","['https://github.com/phpmyadmin/phpmyadmin/pull/15320', 'https://github.com/phpmyadmin/phpmyadmin/pull/15302', 'https://github.com/phpmyadmin/phpmyadmin/pull/15369', 'https://github.com/phpmyadmin/phpmyadmin/pull/15392', 'https://github.com/phpmyadmin/phpmyadmin/pull/15400', 'https://github.com/phpmyadmin/phpmyadmin/pull/15364', 'https://github.com/phpmyadmin/phpmyadmin/pull/15364', 'https://github.com/phpmyadmin/phpmyadmin/pull/15419', 'https://github.com/phpmyadmin/phpmyadmin/pull/15298', 'https://github.com/phpmyadmin/phpmyadmin/pull/15299', 'https://github.com/phpmyadmin/phpmyadmin/pull/15361', 'https://github.com/phpmyadmin/phpmyadmin/pull/15299']",[]
